USER,ITEM,QTD
4935,217,100
4935,244,25
4935,246,80
4935,221,18
4935,268,60
4935,271,5
4935,236,500
4935,238,600
4935,256,60
4935,269,200
4935,286,27500
4935,228,30
4935,297,10
4935,13257,1
4935,13256,1
4935,35060,113
4935,55897,2
4935,55898,2
4936,228,6
4936,297,4
4939,139,10
4940,217,15
4940,238,15
4942,168,4
4942,221,2
4944,116,6
4944,244,3
4944,236,3
4944,256,1
4944,297,1
4946,169,5
4946,228,6
4948,21,2
4948,24,2
4948,48,70
4948,51,160
4948,60,1
4948,101,8
4948,102,150
4948,104,100
4948,107,40
4948,115,60
4948,116,400
4948,139,20
4948,140,100
4948,141,100
4948,142,100
4948,143,40
4948,148,37
4948,149,10
4948,150,5
4948,160,5
4948,168,100
4948,169,50
4948,217,100
4948,244,25
4948,246,80
4948,221,18
4948,268,60
4948,271,5
4948,236,500
4948,238,600
4948,256,60
4948,269,200
4948,286,27500
4948,228,30
4948,297,10
4948,13257,1
4948,13256,1
4948,35060,113
4948,55897,2
4948,55898,2
4950,169,4
4950,228,1
4952,297,6
4954,217,5
4954,268,6
4954,238,2
4955,21,2
4955,24,2
4955,48,70
4955,51,160
4955,60,1
4955,101,8
4955,102,150
4955,104,100
4955,107,40
4955,115,60
4955,116,400
4955,139,20
4955,140,100
4955,141,100
4955,142,100
4955,143,40
4955,148,37
4955,149,10
4955,150,5
4955,160,5
4955,168,100
4955,169,50
4955,217,100
4955,244,25
4955,246,80
4955,221,18
4955,268,60
4955,271,5
4955,236,500
4955,238,600
4955,256,60
4955,269,200
4955,286,27500
4955,228,30
4955,297,10
4955,13257,1
4955,13256,1
4955,35060,113
4955,55897,2
4955,55898,2
4956,148,1
4956,217,30
4956,236,40
4958,11431,950
4961,169,2
4962,142,3
4962,149,1
4962,150,1
4962,244,3
4962,268,4
4962,236,50
4962,238,20
4962,297,1
4965,169,1
4967,169,1
4969,168,16
4968,169,1
4972,140,1
4972,141,12
4973,169,6
4974,20917,1
4974,20911,1
4974,20913,2
4974,20915,2
4974,20919,2
4974,20916,1
4974,20909,1
4974,20914,3
4974,20918,1
4974,20912,1
4974,20910,3
4976,168,4
4978,140,5
4980,116,10
4980,140,3
4981,21,2
4981,24,2
4981,48,70
4981,51,160
4981,60,1
4981,101,8
4981,102,150
4981,104,100
4981,107,40
4981,115,60
4981,116,400
4981,139,20
4981,140,100
4981,141,100
4981,142,100
4981,143,40
4981,148,37
4981,149,10
4981,150,5
4981,160,5
4981,168,100
4981,169,50
4981,217,100
4981,244,25
4981,246,80
4981,221,18
4981,268,60
4981,271,5
4981,236,500
4981,238,600
4981,256,60
4981,269,200
4981,286,27500
4981,228,30
4981,297,10
4981,13257,1
4981,13256,1
4981,35060,113
4981,55897,2
4981,55898,2
4982,21,2
4982,24,2
4982,48,70
4982,51,160
4982,60,1
4982,101,8
4982,102,150
4982,104,100
4982,107,40
4982,115,60
4982,116,400
4982,139,20
4982,140,100
4982,141,100
4982,142,100
4982,143,40
4982,148,37
4982,149,10
4982,150,5
4982,160,5
4982,168,100
4982,169,50
4982,217,100
4982,244,25
4982,246,80
4982,221,18
4982,268,60
4982,271,5
4982,236,500
4982,238,600
4982,256,60
4982,269,200
4982,286,27500
4982,228,30
4982,297,10
4982,13257,1
4982,13256,1
4982,35060,113
4982,55897,2
4982,55898,2
4986,21,2
4986,24,2
4986,48,70
4986,51,160
4986,60,1
4986,101,8
4986,102,150
4986,104,100
4986,107,40
4986,115,60
4986,116,400
4986,139,20
4986,140,100
4986,141,100
4986,142,100
4986,143,40
4986,148,37
4986,149,10
4986,150,5
4986,160,5
4986,168,100
4986,169,50
4986,217,100
4986,244,25
4986,246,80
4986,221,18
4986,268,60
4986,271,5
4986,236,500
4986,238,600
4986,256,60
4986,269,200
4986,286,27500
4986,228,30
4986,297,10
4986,13257,1
4986,13256,1
4986,35060,113
4986,55897,2
4986,55898,2
4988,238,30
4991,21,2
4991,24,2
4991,48,70
4991,51,160
4991,60,1
4991,101,8
4991,102,150
4991,104,100
4991,107,40
4991,115,60
4991,116,400
4991,139,20
4991,140,100
4991,141,100
4991,142,100
4991,143,40
4991,148,37
4991,149,10
4991,150,5
4991,160,5
4991,168,100
4991,169,50
4991,217,100
4991,244,25
4991,246,80
4991,221,18
4991,268,60
4991,271,5
4991,236,500
4991,238,600
4991,256,60
4991,269,200
4991,286,27500
4991,228,30
4991,297,10
4991,13257,1
4991,13256,1
4991,35060,113
4991,55897,2
4991,55898,2
4984,217,5
4984,238,10
4985,217,13
4992,217,2
4992,244,1
4992,236,5
4992,238,5
4994,51,20
4998,21,2
4998,24,2
4998,48,70
4998,51,160
4998,60,1
4998,101,8
4998,102,150
4998,104,100
4998,107,40
4998,115,60
4998,116,400
4998,139,20
4998,140,100
4998,141,100
4998,142,100
4998,143,40
4998,148,37
4998,149,10
4998,150,5
4998,160,5
4998,168,100
4998,169,50
4998,217,100
4998,244,25
4998,246,80
4998,221,18
4998,268,60
4998,271,5
4998,236,500
4998,238,600
4998,256,60
4998,269,200
4998,286,27500
4998,228,30
4998,297,11
4998,13257,1
4998,13256,1
4998,35060,113
4998,55897,2
4998,55898,2
5000,217,13
4999,116,1
5004,21,2
5004,24,2
5004,48,70
5004,51,160
5004,60,1
5004,101,8
5004,102,150
5004,104,100
5004,107,40
5004,115,60
5004,116,400
5004,139,20
5004,140,100
5004,141,100
5004,142,100
5004,143,40
5004,148,37
5004,149,10
5004,150,5
5004,160,5
5004,168,100
5004,169,50
5004,217,100
5004,244,25
5004,246,80
5004,221,18
5004,268,60
5004,271,5
5004,236,500
5004,238,600
5004,256,60
5004,269,200
5004,286,27500
5004,228,30
5004,297,10
5004,13257,1
5004,13256,1
5004,35060,113
5004,55897,2
5004,55898,2
5005,21,2
5005,24,2
5005,48,70
5005,51,160
5005,60,1
5005,101,8
5005,102,150
5005,104,100
5005,107,40
5005,115,60
5005,116,400
5005,139,20
5005,140,100
5005,141,100
5005,142,100
5005,143,40
5005,148,37
5005,149,10
5005,150,5
5005,160,5
5005,168,100
5005,169,50
5005,217,100
5005,244,25
5005,246,80
5005,221,18
5005,268,60
5005,271,5
5005,236,500
5005,238,600
5005,256,60
5005,269,200
5005,286,27500
5005,228,30
5005,297,10
5005,13257,1
5005,13256,1
5005,35060,113
5005,55897,2
5005,55898,2
5007,168,5
5008,24109,325
5010,21,2
5010,24,2
5010,48,70
5010,51,160
5010,60,1
5010,101,8
5010,102,150
5010,104,100
5010,107,40
5010,115,60
5010,116,400
5010,139,20
5010,140,100
5010,141,100
5010,142,100
5010,143,40
5010,148,37
5010,149,10
5010,150,5
5010,160,5
5010,168,100
5010,169,50
5010,217,100
5010,244,25
5010,246,80
5010,221,18
5010,268,60
5010,271,5
5010,236,500
5010,238,600
5010,256,60
5010,269,200
5010,286,27500
5010,228,30
5010,297,10
5010,13257,1
5010,13256,1
5010,35060,113
5010,55897,2
5010,55898,2
5011,21,2
5011,24,2
5011,48,70
5011,51,160
5011,60,1
5011,101,8
5011,102,150
5011,104,100
5011,107,40
5011,115,60
5011,116,400
5011,139,20
5011,140,100
5011,141,100
5011,142,100
5011,143,40
5011,148,37
5011,149,10
5011,150,5
5011,160,5
5011,168,100
5011,169,50
5011,217,100
5011,244,25
5011,246,80
5011,221,18
5011,268,60
5011,271,5
5011,236,500
5011,238,600
5011,256,60
5011,269,200
5011,286,27500
5011,228,30
5011,297,10
5011,13257,1
5011,13256,1
5011,35060,113
5011,55897,2
5011,55898,2
5012,142,1
5012,217,4
5012,236,7
5014,246,1
5014,236,5
5016,13257,1
5018,48,10
5018,143,20
5018,150,1
5019,21,2
5019,24,2
5019,48,70
5019,51,160
5019,60,1
5019,101,8
5019,102,150
5019,104,100
5019,107,40
5019,115,60
5019,116,400
5019,139,20
5019,140,100
5019,141,100
5019,142,100
5019,143,40
5019,148,37
5019,149,10
5019,150,5
5019,160,5
5019,168,100
5019,169,50
5019,217,100
5019,244,25
5019,246,80
5019,221,18
5019,268,60
5019,271,5
5019,236,500
5019,238,600
5019,256,60
5019,269,200
5019,286,27500
5019,228,30
5019,297,10
5019,13257,1
5019,13256,1
5019,35060,113
5019,55897,2
5019,55898,2
5026,297,2
5021,21,2
5021,24,2
5021,48,70
5021,51,160
5021,60,1
5021,101,8
5021,102,150
5021,104,100
5021,107,40
5021,115,60
5021,116,400
5021,139,20
5021,140,100
5021,141,100
5021,142,100
5021,143,40
5021,148,37
5021,149,10
5021,150,5
5021,160,5
5021,168,100
5021,169,50
5021,217,100
5021,244,25
5021,246,80
5021,221,18
5021,268,60
5021,271,5
5021,236,500
5021,238,600
5021,256,60
5021,269,200
5021,286,27500
5021,228,30
5021,297,10
5021,13257,1
5021,13256,1
5021,35060,113
5021,55897,2
5021,55898,2
5023,236,130
5024,149,6
5024,150,5
5025,143,7
5025,169,10
5028,21,2
5028,24,2
5028,48,70
5028,51,160
5028,60,1
5028,101,8
5028,102,150
5028,104,100
5028,107,40
5028,115,60
5028,116,400
5028,139,20
5028,140,100
5028,141,100
5028,142,100
5028,143,40
5028,148,37
5028,149,10
5028,150,5
5028,160,5
5028,168,100
5028,169,50
5028,217,100
5028,244,25
5028,246,80
5028,221,18
5028,268,60
5028,271,5
5028,236,500
5028,238,600
5028,256,60
5028,269,200
5028,286,27500
5028,228,30
5028,297,10
5028,13257,1
5028,13256,1
5028,35060,113
5028,55897,2
5028,55898,2
5029,236,2
5030,21,2
5030,24,2
5030,48,70
5030,51,160
5030,60,1
5030,101,8
5030,102,150
5030,104,100
5030,107,40
5030,115,60
5030,116,400
5030,139,20
5030,140,100
5030,141,100
5030,142,100
5030,143,40
5030,148,37
5030,149,10
5030,150,5
5030,160,5
5030,168,100
5030,169,50
5030,217,100
5030,244,25
5030,246,80
5030,221,18
5030,268,60
5030,271,5
5030,236,500
5030,238,600
5030,256,60
5030,269,200
5030,286,27500
5030,228,30
5030,297,10
5030,13257,1
5030,13256,1
5030,35060,113
5030,55897,2
5030,55898,2
5032,20917,1
5032,20911,1
5032,20913,2
5032,20915,2
5032,20919,2
5032,20916,1
5032,20909,1
5032,20914,3
5032,20918,1
5032,20912,1
5032,20910,3
5034,51,10
5034,238,1
5036,142,5
5036,143,3
5036,168,2
5038,236,20
5038,297,6
5042,168,2
5043,238,4
5047,21,2
5047,24,2
5047,48,70
5047,51,160
5047,60,1
5047,101,8
5047,102,150
5047,104,100
5047,107,40
5047,115,60
5047,116,400
5047,139,20
5047,140,100
5047,141,100
5047,142,100
5047,143,40
5047,148,37
5047,149,10
5047,150,5
5047,160,5
5047,168,100
5047,169,50
5047,217,100
5047,244,25
5047,246,80
5047,221,18
5047,268,60
5047,271,5
5047,236,500
5047,238,600
5047,256,60
5047,269,200
5047,286,27500
5047,228,30
5047,297,10
5047,13257,1
5047,13256,1
5047,35060,113
5047,55897,2
5047,55898,2
5050,51,1
5050,269,1
5058,21,2
5058,24,2
4371,160,20
4352,104,10
4352,149,1
4352,217,100
4352,236,100
4352,238,100
4352,297,1
4354,102,10
4354,104,12
4354,143,2
4354,149,2
4354,160,2
4354,168,5
4354,169,1
4354,217,10
4354,236,6
4354,238,5
4355,21,2
4355,24,2
4355,48,70
4355,51,160
4355,60,1
4355,101,8
4355,102,150
4355,104,100
4355,107,40
4355,115,60
4355,116,400
4355,139,20
4355,140,100
4355,141,100
4355,142,100
4355,143,40
4355,148,37
4355,149,10
4355,150,5
4355,160,5
4355,168,100
4355,169,50
4355,217,100
4355,244,25
4355,246,80
4355,221,18
4355,268,60
4355,271,5
4355,236,500
4355,238,600
4355,256,60
4355,269,200
4355,286,27500
4355,228,30
4355,297,10
4355,13257,1
4355,13256,1
4355,35060,113
4355,55897,2
4355,55898,2
4373,101,50
4373,102,50
4373,104,50
4373,107,50
4373,217,60
4373,246,20
4373,236,100
4373,238,30
4373,297,2
5052,21,2
5052,24,2
5052,48,70
5052,51,160
5052,60,1
5052,101,8
5052,102,150
5052,104,100
5052,107,40
5052,115,60
5052,116,400
5052,139,20
5052,140,100
5052,141,100
5052,142,100
5052,143,40
5052,148,37
5052,149,10
5052,150,5
5052,160,5
5052,168,100
5052,169,50
5052,217,100
5052,244,25
5052,246,80
5052,221,18
5052,268,60
5052,271,5
5052,236,500
5052,238,600
5052,256,60
5052,269,200
5052,286,27500
5052,228,30
5052,297,10
5052,13257,1
5052,13256,1
5052,35060,113
5052,55897,2
5052,55898,2
4374,102,40
4374,160,1
4375,21,2
4375,24,2
4375,48,70
4375,51,160
4375,60,1
4375,101,8
4375,102,150
4375,104,100
4375,107,40
4375,115,60
4375,116,400
4375,139,20
4375,140,100
4375,141,100
4375,142,100
4375,143,40
4375,148,37
4375,149,10
4375,150,5
4375,160,5
4375,168,100
4375,169,50
4375,217,100
4375,244,25
4375,246,80
4375,221,18
4375,268,60
4375,271,5
4375,236,500
4375,238,600
4375,256,60
4375,269,200
4375,286,27500
4375,228,30
4375,297,10
4375,13257,1
4375,13256,1
4375,35060,113
4375,55897,2
4375,55898,2
4376,139,10
4376,140,4
4376,141,5
4376,148,1
4376,149,1
4376,269,4
4376,297,1
4378,102,1
4378,104,5
4378,139,1
4378,149,2
4378,150,2
4378,217,30
4378,244,20
4378,246,20
4378,236,60
4378,238,20
4378,228,1
4380,21,2
4380,24,2
4380,48,70
4380,51,160
4380,60,1
4380,101,8
4380,102,150
4380,104,100
4380,107,40
4380,115,60
4380,116,400
4380,139,20
4380,140,100
4380,141,100
4380,142,100
4380,143,40
4380,148,37
4380,149,10
4380,150,5
4380,160,5
4380,168,100
4380,169,50
4380,217,100
4380,244,25
4380,246,80
4380,221,18
4380,268,60
4380,271,5
4380,236,500
4380,238,600
4380,256,60
4380,269,200
4380,286,27500
4380,228,30
4380,297,10
4380,13257,1
4380,13256,1
4380,35060,113
4380,55897,2
4380,55898,2
4379,168,4
4381,21,2
4381,24,2
4381,48,70
4381,51,160
4381,60,1
4381,101,8
4381,102,150
4381,104,100
4381,107,50
4381,115,60
4381,116,400
4381,139,20
4381,140,100
4381,141,100
4381,142,100
4381,143,40
4381,148,37
4381,149,10
4381,150,5
4381,160,5
4381,168,100
4381,169,50
4381,217,100
4381,244,25
4381,246,80
4381,221,18
4381,268,60
4381,271,5
4381,236,500
4381,238,600
4381,256,60
4381,269,200
4381,286,27500
4381,228,30
4381,297,10
4381,13257,1
4381,13256,1
4381,35060,113
4381,55897,2
4381,55898,2
4382,168,5
4384,104,10
4384,116,5
4384,139,5
4384,140,50
4384,228,6
4385,21,2
4385,24,2
4385,48,70
4385,51,160
4385,60,1
4385,101,8
4385,102,150
4385,104,100
4385,107,40
4385,115,60
4385,116,400
4385,139,20
4385,140,100
4385,141,100
4385,142,100
4385,143,40
4385,148,37
4385,149,10
4385,150,5
4385,160,5
4385,168,100
4385,169,50
4385,217,100
4385,244,25
4385,246,80
4385,221,18
4385,268,60
4385,271,5
4385,236,500
4385,238,600
4385,256,60
4385,269,200
4385,286,27500
4385,228,30
4385,297,10
4385,13257,1
4385,13256,1
4385,35060,113
4385,55897,2
4385,55898,2
4386,102,3
4386,104,3
4387,116,7
4387,236,4
4387,238,10
4387,297,1
4388,21,2
4388,24,2
4388,48,70
4388,51,160
4388,60,1
4388,101,8
4388,102,150
4388,104,100
4388,107,40
4388,115,60
4388,116,400
4388,139,20
4388,140,100
4388,141,100
4388,142,100
4388,143,40
4388,148,37
4388,149,10
4388,150,5
4388,160,5
4388,168,100
4388,169,50
4388,217,100
4388,244,25
4388,246,80
4388,221,18
4388,268,60
4388,271,5
4388,236,500
4388,238,600
4388,256,60
4388,269,200
4388,286,27500
4388,228,30
4388,297,10
4388,13257,1
4388,13256,1
4388,35060,113
4388,55897,2
4388,55898,2
4391,21,2
4391,24,2
4391,48,70
4391,51,160
4391,60,1
4391,101,8
4391,102,150
4391,104,100
4391,107,40
4391,115,60
4391,116,400
4391,139,20
4391,140,100
4391,141,100
4391,142,100
4391,143,40
4391,148,37
4391,149,10
4391,150,5
4391,160,5
4391,168,100
4391,169,50
4524,238,600
4524,256,60
4524,269,200
4524,286,27500
4524,228,30
4524,297,10
4524,13257,1
4524,13256,1
4524,35060,113
4524,55897,2
4524,55898,2
4525,48,3
4525,102,10
4525,104,5
4525,116,3
4525,143,10
4525,150,1
4525,217,20
4527,104,6
4527,149,1
4511,219,16.1
4528,219,5.85
4529,219,16.5
4530,219,11.95
4531,219,6.45
4512,141,2
4532,141,2
4534,104,1
4535,143,2
4536,219,80.8
4539,21,2
4539,24,2
4539,48,70
4539,51,160
4539,60,1
4539,101,8
4539,102,150
4539,104,100
4539,107,40
4539,115,60
4539,116,400
4539,139,20
4539,140,100
4539,141,100
4539,142,100
4539,143,40
4539,148,37
4539,149,10
4539,150,10
4539,160,5
4539,168,100
4539,169,50
4539,217,100
4539,244,25
4539,246,80
4539,221,18
4539,268,60
4539,271,5
4539,236,500
4539,238,600
4539,256,60
4539,269,200
4539,286,27500
4539,228,30
4539,297,10
4539,13257,1
4539,13256,1
4539,35060,113
4539,55897,2
4539,55898,2
4617,104,1
4617,116,1
4617,217,15
4618,143,1
4619,21,2
4619,24,2
4619,48,70
4619,51,160
4619,60,1
4619,101,8
4619,102,150
4619,104,100
4619,107,40
4619,115,60
4619,116,400
4619,139,20
4619,140,100
4619,141,100
4619,142,100
4619,143,40
4619,148,37
4619,149,10
4619,150,5
4619,160,5
4619,168,100
4619,169,50
4619,217,100
4619,244,25
4619,246,80
4619,221,18
4619,268,60
4619,271,5
4619,236,500
4619,238,600
4619,256,60
4619,269,200
4619,286,27500
4619,228,30
4619,297,10
4619,13257,1
4619,13256,1
4619,35060,113
4619,55897,2
4619,55898,2
4621,21,2
4621,24,2
4621,48,70
4621,51,160
4621,60,1
4621,101,8
4621,102,150
4621,104,100
4621,107,40
4621,115,60
4621,116,400
4621,139,20
4621,140,100
4621,141,100
4621,142,100
4621,143,40
4621,148,37
4621,149,10
4621,150,5
4621,160,5
4621,168,100
4621,169,50
4621,217,100
4621,244,25
4621,246,80
4621,221,18
4621,268,60
4621,271,5
4621,236,500
4621,238,600
4621,256,60
4621,269,200
4621,286,27500
4621,228,30
4621,297,10
4621,13257,1
4621,13256,1
4621,35060,113
4621,55897,2
4621,55898,2
4622,104,5
4622,116,1
4622,217,1
4622,221,1
4622,268,1
4606,168,4
4605,104,10
4605,116,10
4605,140,10
4605,217,10
4605,256,5
4630,21,2
4630,24,2
4630,48,70
4630,51,160
4630,60,1
4630,101,8
4630,102,150
4630,104,100
4630,107,40
4630,115,60
4630,116,400
4630,139,20
4630,140,100
4630,141,100
4630,142,100
4630,143,40
4630,148,37
4630,149,10
4630,150,5
4630,160,5
4630,168,100
4630,169,50
4630,217,100
4630,244,25
4630,246,80
4630,221,18
4630,268,60
4630,271,5
4630,236,500
4630,238,600
4630,256,60
4630,269,200
4630,286,27500
4630,228,30
4630,297,10
4630,13257,1
4630,13256,1
4630,35060,113
4630,55897,2
4630,55898,2
4544,51,1
4544,140,1
4544,238,5
4544,256,1
4613,21,2
4613,24,2
4613,48,70
4613,51,160
4613,60,1
4613,101,8
4613,102,150
4613,104,100
4613,107,40
4613,115,60
4613,116,400
4613,139,20
4613,140,100
4613,141,100
4613,142,100
4613,143,40
4613,148,37
4613,149,10
4613,150,5
4613,160,5
4613,168,100
4613,169,50
4613,217,100
4613,244,25
4613,246,80
4613,221,18
4613,268,60
4613,271,5
4613,236,500
4613,238,600
4613,256,60
4613,269,200
4613,286,27500
4613,228,30
4613,297,10
4613,13257,1
4613,13256,1
4613,35060,113
4613,55897,2
4613,55898,2
4612,21,2
4612,24,2
4612,48,70
4612,51,160
4612,60,1
4612,101,8
4612,102,150
4612,104,100
4612,107,40
4612,115,60
4612,116,400
4612,139,20
4612,140,100
4612,141,100
4612,142,100
4612,143,40
4612,148,37
4612,149,10
4612,150,5
4612,160,5
4612,168,100
4612,169,50
4612,217,100
4612,244,25
4612,246,80
4612,221,18
4612,268,60
4612,271,5
4612,236,500
4612,238,600
4612,256,60
4612,269,200
4612,286,27500
4612,228,30
4612,297,10
4612,13257,1
4612,13256,1
4612,35060,113
4612,55897,2
4612,55898,2
4549,51,25
4549,140,30
4549,268,6
4549,228,6
4602,21,2
4602,24,2
4602,48,70
4602,51,160
4602,60,1
4602,101,8
4602,102,150
4602,104,100
4602,107,40
4602,115,60
4602,116,400
4602,139,20
4602,140,100
4602,141,100
4602,142,100
4602,143,40
4602,148,37
4602,149,10
4602,150,5
4602,160,5
4602,168,100
4602,169,50
4602,217,100
4602,244,25
4602,246,80
4602,221,18
4602,268,60
4602,271,5
4602,236,500
4602,238,600
4602,256,60
4602,269,200
4602,286,27500
4602,228,30
4602,297,10
4602,13257,1
4602,13256,1
4602,35060,113
4602,55897,2
4602,55898,2
4550,51,5
4550,143,10
4550,168,6
4550,297,10
4620,218,1
4554,21,2
